Umbi 2014,https://www.youtube.com/watch?v=cxwmR33-fMk&ab_channel=PartysympaticusProductions,25,Kommentarer - ,Done - x
SL 2022,https://www.youtube.com/watch?v=wvMwP4R5W-4&ab_channel=SLFestudvalg,6,,
PF 2021,https://www.youtube.com/watch?v=TKjaxk_0LZI&ab_channel=PF-PolitologiskForening,5,,
Kurt Strandbar 2023 - Underdogs ,https://www.youtube.com/watch?v=nWt9qZPR4eg&ab_channel=KurtStrandbar,7,,
Ambrosia 2023,https://www.youtube.com/watch?fbclid=IwAR06d6cJ5RwckAKHhJ5Y8Hy7f9FugAuIVcY91KG3nc0uO2E-ZHhMurE5bhU&v=EmKWRGCW-hk&feature=youtu.be&ab_channel=Ambrosia,43,,
Humbug 2016 GoT,https://www.youtube.com/watch?v=3xfL03iOS9Y&ab_channel=MalteJacobsen,20,,
Apo 2018,https://www.youtube.com/watch?v=GgSj08EUcvk&ab_channel=Apollonia-Tandl%C3%A6geskolensfestudvalg,7,,
Psykologi 2022,https://www.youtube.com/watch?v=E-Abv6THrnk&ab_channel=PsykologiKapsejlads,10,,
Humbug 2017 Uofficiel,https://www.youtube.com/watch?v=zSpIRjlxkI8&ab_channel=MadsEmiliussenThomsen,15,,
Siffos 2018 Glemt alt om Niklas,https://www.youtube.com/watch?v=-hpTuDqJljE&t=127s&ab_channel=ForeningenSIFFOS,0,,
Kapsejlads 2017 - Sommer 2.0 Vinder Kapsejladsen,https://www.youtube.com/watch?v=7Sb_TWXRUow&ab_channel=FugleSang,0,,
Kurt Strandbar 2022,https://www.youtube.com/watch?v=0yTBkmgoY-w&ab_channel=KurtStrandbar,52,,
Verdens bedste fredagsbar - UMBI,https://www.youtube.com/watch?v=YYJzHEzo42E&ab_channel=PartysympaticusProductions,5,,
Melodicus Fredagsband 2023 - pagak,https://www.youtube.com/watch?v=bWTSNE6YEuQ&ab_channel=nekxe,94,,
Megamix 2022,https://www.youtube.com/watch?v=lmeOJwWQZk4&ab_channel=ProfusKapsejlads,345,,
FUT 2017,https://www.youtube.com/watch?v=Dt_bzE476OA&ab_channel=FUTIngeni%C3%B8rernesFestudvalg,115,,
Apo 2020,https://www.youtube.com/watch?v=lq0tO9Nwt6k&ab_channel=Apollonia-Tandl%C3%A6geskolensfestudvalg,10,,
Umbi 2023 - ambulanceTRANCE ,https://www.youtube.com/watch?v=_ZeulhpR2iY&ab_channel=PartysympaticusProductions,38,,
Profus 2023 - Sejler Hurtigst,https://www.youtube.com/watch?v=QJn6i1NKhCA&t=0s&ab_channel=ProfusKapsejlads,15,,
Øf 2022,https://www.youtube.com/watch?v=CdDcRCiUaSQ&ab_channel=%C3%98konomiskForening,44,,
Jura 2020,https://www.youtube.com/watch?v=TvWvpD48VXU&ab_channel=JuridiskSelskab,35,,
PF 2022,https://www.youtube.com/watch?v=56LQlQ94KS4&ab_channel=PF-PolitologiskForening,15,,
Øf 2019,https://www.youtube.com/watch?v=1hzU75Ygv78&ab_channel=%C3%98konomiskForening,29,,
Christian Sommer Vinder Kapsejladsen,https://www.youtube.com/watch?v=xScJ_OaP224&ab_channel=AfrikaSang,8,,
Kapsejlads Igen,https://www.youtube.com/watch?v=sJz4kI8Ag1o&ab_channel=PartysympaticusProductions,15,,
Jura 2017,https://www.youtube.com/watch?v=nxtQG3yxC6o&ab_channel=JuridiskSelskab,7,,
@lkymia 2023 - Den bedste Toer,https://soundcloud.com/alkymiafredagsbar/den-bedste-toer-kapsejlads-2023,10,,
SL 2019,https://www.youtube.com/watch?v=b-bxSSrG9vo&ab_channel=SLFestudvalg,10,,
Jura 2023 - DEN SPANSKE SYGE,https://www.youtube.com/watch?v=JFSiyfRNJQw&ab_channel=JuridiskSelskab,25,,
Øf 2018,https://www.youtube.com/watch?v=FiI5D9Wke1U&ab_channel=%C3%98konomiskForening,22,,
Humbug 2023 - Humanjorder jer,https://www.youtube.com/watch?v=uIRmvhqteWs&ab_channel=Humbug,2,,
"Umband 2019 - Øl, Støv og Fisseraketter",https://www.youtube.com/watch?v=n9W4Y7RtdKk&ab_channel=UmbandProductions,16,,
Umbi 2016,https://www.youtube.com/watch?v=n-squrz9tUA&ab_channel=PartysympaticusProductions,26,,
Jura 2015,https://www.youtube.com/watch?v=QtmjIDMZYys&ab_channel=JuridiskSelskab,1,,
FUT 2022,https://www.youtube.com/watch?v=nnBisxzmUb8&ab_channel=FUTIngeni%C3%B8rernesFestudvalg,5,,
Beerceps Maximus 2022,https://www.youtube.com/watch?v=KEjtbuWFu0c&ab_channel=BeercepsMaximus,0,,
Jura 2021,https://www.youtube.com/watch?v=zno78AmlECY&ab_channel=JuridiskSelskab,31,,
Siffos 2022,https://www.youtube.com/watch?v=uwkqWdn9FkM&ab_channel=ForeningenSIFFOS,13,,
Siffos 2019 Bådvennerne - SIFFOS (Kapsejladsen 2019),https://www.youtube.com/watch?v=Bt2AyWn9ncg&ab_channel=ForeningenSIFFOS,10,,
Juridisk Selskab - Bådbajerræs // Kapsejlads 2019,https://www.youtube.com/watch?v=3wpvtcFASmQ&ab_channel=JuridiskSelskab,0,,
Øf 2014,https://www.youtube.com/watch?v=fjtpuAxN9tI&ab_channel=%C3%98konomiskForening,45,,
Beerceps Maximus Fuck SL,https://www.youtube.com/watch?v=WPKcHHrO_00&ab_channel=BeercepsMaximus,15,,
Psykologi 2016,https://www.youtube.com/watch?v=ph5bf-5jzbk&ab_channel=PsykologiKapsejlads,46,,
SL 2023 - FugleFrekvenser,https://www.youtube.com/watch?v=ZnvTYnQzZwQ&ab_channel=SLFestudvalg,10,,
Apo 2022,https://www.youtube.com/watch?v=PkgJVpmUW1U&ab_channel=Apollonia-Tandl%C3%A6geskolensfestudvalg,80,,
Umbi 2013 - Slagsang for Umbillicus,https://www.youtube.com/watch?v=Qp-Z2z-jmTw&ab_channel=PartysympaticusProductions,22,,
@lkymia 2018,https://www.youtube.com/watch?v=2fTNzVHxfI0&ab_channel=alkymiaalkymia,65,,
Profus 2019,https://www.youtube.com/watch?v=wkRlpd5yBKQ&ab_channel=VIANYSOS,5,,
PF 2016,https://www.youtube.com/watch?v=SHiPwpll8zo&t=43s&ab_channel=PolitologiskForening,7,,
ØF 2023 - Søen uden Øffere (Kapsejladsen 2023),https://www.youtube.com/watch?v=c_l7LscY7oE&ab_channel=%C3%98konomiskForening,6,,
FUT 2019,https://www.youtube.com/watch?v=1stI3mbAxWQ&ab_channel=FUTIngeni%C3%B8rernesFestudvalg,20,,
Jura 2016,https://www.youtube.com/watch?v=dcwBjqQvFjc&ab_channel=JuridiskSelskab,20,,
PF 2017,https://www.youtube.com/watch?v=NAfznx4zTlo&ab_channel=PolitologiskForening,10,,
Megamix 2019,https://www.youtube.com/watch?v=FT8_kZKmZfg&ab_channel=VIANYSOS,20,,
Psykologi 2015,https://www.youtube.com/watch?v=4m30nZjTCIk&ab_channel=TomRombouts,0,,
Umbi 2018,https://www.youtube.com/watch?v=sw-P6_p9psg&ab_channel=PartysympaticusProductions,20,,
Profus 2022,https://www.youtube.com/watch?v=BmcaacWfUBU&ab_channel=ProfusKapsejlads,38,,
Umbi 2017,https://www.youtube.com/watch?v=zxcqXws9LnA&ab_channel=PartysympaticusProductions,29,,
Psykologi 2019,https://www.youtube.com/watch?v=QO6JMtB0Ujs&ab_channel=PsykologiKapsejlads,15,,
Apo 2019,https://www.youtube.com/watch?v=Hq_9jabZXDg&ab_channel=Apollonia-Tandl%C3%A6geskolensfestudvalg,0,,
PF 2019,https://www.youtube.com/watch?v=5_AVdApFdOk&ab_channel=bandscientpol,0,,
PF 2018,https://www.youtube.com/watch?v=ABchQwax_sE&ab_channel=bandscientpol,2,,
Humbug 2017 Ro på,https://www.youtube.com/watch?app=desktop&v=pLzO1RONZGM&fbclid=IwAR3Fq_UHiM_yd6ySHVYkEvqVYLp8TnyDhISggpH9-Qa-UZbNevcAntVxG98&ab_channel=SF,80,,
Megamix 2018,https://www.youtube.com/watch?v=92VP0CQAZhM&ab_channel=VIANYSOS,120,,
Knep uden at snake,https://soundcloud.com/layskapace/kan-vi-bar-knep-uden-at-snak,0,,
Humbug 2021,https://www.youtube.com/watch?v=AOLpKOe4v5M&ab_channel=Humbug,20,,
Jura 2018,https://www.youtube.com/watch?v=Uc6gWZMcsnM,10,,
PF 2023 - Teknokratisk Technoparty,https://www.youtube.com/watch?v=yuMsOi60GQc&ab_channel=PF-PolitologiskForening,30,,
Umbi 2021,https://www.youtube.com/watch?v=IOgkkep30XU&ab_channel=PartysympaticusProductions,40,,
FUT 2021,https://www.youtube.com/watch?v=9DPr4OYF-Bo&ab_channel=ViktorS%C3%B8ndergaard,24,,
Profus 2021,https://www.youtube.com/watch?v=5dn2Z6OLF5g&ab_channel=ProfusKapsejlads,15,,
Psykologi 2023 - Psykspekt ,https://www.youtube.com/watch?v=0c9F7kKIZ7A&ab_channel=PsykologiKapsejlads,76,,
Melodicus Fredagsband 2022 - Bajerskræk,https://www.youtube.com/watch?v=fvF3ueIapdI&ab_channel=MelodicusFredagsband,0,,
FUT 2023 - Futtemanden,https://www.youtube.com/watch?v=xJWFHN2rQlU&ab_channel=FUTIngeni%C3%B8rernesFestudvalg,90,,
Jura 2022,https://www.youtube.com/watch?v=opuO2GMeN1k&ab_channel=JuridiskSelskab,17,,
Beerceps Maximus 2021,https://www.youtube.com/watch?v=3XnvjTqpIwM&ab_channel=BeercepsMaximus,26,,
Apo 2023 -  Ild på floor,https://www.youtube.com/watch?v=XJSDMeqW2Xo&ab_channel=Apollonia-Tandl%C3%A6geskolensfestudvalg,15,,
Humbug 2022,https://www.youtube.com/watch?v=prvsU68f2K8&ab_channel=Humbug,5,,
@lkymia 2021,https://www.youtube.com/watch?v=t7DsZQmlHbg&t=121s&ab_channel=alkymiaalkymia,115,,
Humbug 2018,https://www.youtube.com/watch?v=Sj-Sg2Bu1V4&ab_channel=MadsEmiliussenThomsen,15,,
SL 2021,https://www.youtube.com/watch?v=zv_kwN1ziqc&ab_channel=SLFestudvalg,20,,
Psykologi 2021,https://www.youtube.com/watch?v=BqW_H5deu0A&ab_channel=PsykologiKapsejlads,10,,
@lkymia 2022,https://www.youtube.com/watch?v=8owWovP8g-8&ab_channel=alkymiaalkymia,5,,
Ambrosia 2021,https://www.youtube.com/watch?v=wtAn39KZZWo&ab_channel=Ambrosia,15,,
Øf 2016,https://www.youtube.com/watch?v=XIBI_y6OtmM&t=157s&ab_channel=%C3%98konomiskForening,61,,
Beerceps Maximus 2023,https://www.youtube.com/watch?v=kDh4vzt4EDw&ab_channel=BeercepsMaximus,0,,
Den Orange Klan - Beerceps Maximus - Kapsejladsen 2019,https://www.youtube.com/watch?app=desktop&v=27maxEH3BFk&feature=youtu.be&fbclid=IwAR2qMaaw0ndjqDryPFOfNpdfyGr4bHwc4Xtu7RiddFey41ce79G4C75Fyfg&ab_channel=JacobMohrJensen,15,,
Umbi 2022,https://www.youtube.com/watch?v=-d0qdGopro0&ab_channel=PartysympaticusProductions,52,,
Valdemar PF 2023 - Nemt / Encore (Valdemar vinder Kapsejladsen 2023),https://www.youtube.com/watch?v=at5OoNOp9FI&ab_channel=bandscientpol,71,,
FUT 2018,https://www.youtube.com/watch?v=M_c-Dp-j_cM&ab_channel=FUTIngeni%C3%B8rernesFestudvalg,65,,
Jura 2019,https://www.youtube.com/watch?v=rnYbU74R9y0&ab_channel=JuridiskSelskab,30,,
Psykologi 2018,https://www.youtube.com/watch?v=JpT7VmzZI6I&ab_channel=PsykologiKapsejlads,35,,
Umbi 2015,https://www.youtube.com/watch?v=7eIuCCKDqHs&ab_channel=PartysympaticusProductions,15,,
Apo 2021,https://www.youtube.com/watch?v=zKnQ-O443dI&ab_channel=Apollonia-Tandl%C3%A6geskolensfestudvalg,25,,
Umband 'Spindoktor' 2018 - Kapsejladsen,https://www.youtube.com/watch?v=aom7x5v-sUY&ab_channel=UmbandProductions,5,,
Profus 2018,https://www.youtube.com/watch?v=F0heu44lJrc&ab_channel=VIANYSOS,10,,
Psykologi 2017,https://www.youtube.com/watch?v=-RBCdO08914&ab_channel=PsykologiKapsejlads,15,,
Umbi 2019,https://www.youtube.com/watch?v=a1vnDCgqlt4&ab_channel=PartysympaticusProductions,20,,
Øf 2021,https://www.youtube.com/watch?v=qpEuGk4_I9w&ab_channel=%C3%98konomiskForening,25,,